app_id,title,rating,date,isEdited,review,userName,developerResponse
1093858117,Danke Vivira!,5,2020-04-06T06:56:01Z,False,Danke! Ich mache jetzt seit 1 Woche jeden Tag Übungen für meine Hüfte und spüre schon eine Verbesserung. Zeitlich ist der Aufwand viel weniger als ich dachte. Die Übungen sind abwechslungsreich und machen Spaß. Handhabung leicht und gut verständlich. Ich mache weiter!,Caro Bartel,
1093858117,Sehr zufrieden,5,2019-06-29T16:40:13Z,False,Das Programm hilft mir sehr in meinem persönlichen Problembereich (Rücken/Schultern) systematisch zu arbeiten!,Tweety Andi,
1093858117,"Gute App, aber seit kurzem mit Einloggen",3,2020-09-14T05:58:45Z,False,"Super App, ich benutze sie  weil ich Rückenschmerzen im oberen Rücken habe und muss sagen, dass nach wochenlangen sport-Pausen selbst diese „einfachen“ Übungen schon helfen etwas Kraft aufzubauen. Nach ca. eine Woche Anwendung sind die Schmerzen wieder weg.   Leider muss ich mich seit neustem täglich einloggen, was sehr nervig ist. Ging es auch ohne , bzw. Man wurde nicht noch 2h Inaktivität rausgeschmissen. Das sollte geändert werden.",Me12435273648,
1093858117,Grandios - bin wieder mobil,5,2018-02-13T21:56:25Z,False,Endlich eine App die auch hilft - hat mir meine Beweglichkeit und Lebensfreude zurückgebracht!!!,flotte charlie 85,
1093858117,"Tolle App, um zuhause an Gelenksproblemen zu arbeiten",5,2018-04-12T13:55:11Z,False,"Wirklich tolle App! Sie hilft mir sehr dabei, meine Schulterprobleme in den Griff zu bekommen. Kann ich nur weiterempfehlen!",Archiebartchie,
1093858117,Dankeschön an Vivira,5,2019-03-23T14:10:51Z,False,"Vivira hat mir geholfen, bei den Übungen dranzubleiben. Als die Schmerzen neulich wiederkamen machte ich 2 Wochen Vivira und es lief wieder.",KathiBarsch,
1093858117,Hervorragend,5,2018-02-25T09:55:41Z,False,"Eine App, die sich an die Leistungsfähigkeit anpasst und motiviert, weil man Fortschritte sieht (fühlt).",Lachdenklich,
1093858117,Jetzt kostenpflichtig,3,2019-07-22T20:33:41Z,False,"War ein großer Fan der App und habe sie regelmäßig benutzt. Nun ist sie leider seit dem letzten Update kostenpflichtig geworden, nachdem man einige Workouts gemacht hat. Wäre grundsätzlich dazu bereit, für die meiner Meinung nach gute Qualität zu zahlen, aber nicht den aufgerufenen Preis. Schade!",HennesF,
1093858117,Dankeschön,5,2018-03-04T17:42:36Z,True,Vielen lieben Dank für die zügige Behebung der Fehler. Es läuft alles wieder einwandfrei👍 Nun können wir wieder fleißig trainieren.,Maile;),"Hallo Maile, vielen Dank für Deinen Hinweis! Gerade habe ich auch Sandi (siehe oben) geantwortet - unser Technikteam hat das Problem behoben und es sollte alles wieder einwandfrei funktionieren. Falls auf Deinem iPad Air dennoch Probleme auftreten, lass es uns bitte wissen. Wir kümmern uns dann sofort darum. Herzliche Grüße und erfolgreiches Trainieren mit Vivira! Aus Berlin, Philip und das Vivira Team."
1093858117,Sehr empfehlenswert!,5,2019-06-04T05:37:35Z,False,"Der Aufbau der Übungen ist gut erklärt, die Steigerung dem eigenen Leistungsvermögen sehr gut angepasst und es macht Spass! Schon nach kurzer Zeit ist eine deutliche Verbesserung der Beweglichkeit spürbar. Sehr motivierend!",Gea49,
1093858117,"Gute App, hilft wieder rein zu kommen",5,2019-09-14T13:14:24Z,False,"Die Übungen passen, auch wenn man nicht fit oder kräftig ist, hilft mir grad. Sonst würd ich nix tun 👍👍👍",Fabiankkk,
1093858117,Überzeugend,5,2018-02-10T12:05:27Z,False,"Ich bin selbst Arzt. Das Produkt hat mich sehr überzeugt, ich hoffe, dass alle Anwender so wie ich davon profitieren können.",Hemlut,
1093858117,Klasse Übungen,5,2018-09-27T13:59:52Z,False,"Die Übungen sind gut zu verstehen und einfach umzusetzen, auch wenn man kein Fitnessguru ist. Tatsächlich gingen meine Schmerzen merklich zurück. Bin rundum zufrieden!",Ich hab Rücken,
1093858117,Gute  Übungen,4,2019-03-17T18:53:18Z,False,"Die App beinhaltet wirklich gute Übungen, die die Beweglichkeit erhöhen und Schmerzen vorbeugen. Jede Übung wird sehr gut mit Text und Video beschrieben und erklärt. Das einzige was mich stört ist der fehlende „Landscape“-Modus.",NightmareCC,
1093858117,"Ok, aber den Preis nicht wert",2,2020-11-10T09:51:40Z,False,"Ich Fan die App ganz ok, nicht wirklich gut, da sie nicht intelligent genug mitdenkt. Wirklich effektive Übungen konnte man nur machen, wenn man keinerlei Beschränkungen angibt. Muss man halt selbst aufpassen. So richtig überzeugt war ich nie, weil ich auch die Erklärungen nicht richtig hilfreich fand. Oft wusste ich nicht, ob ich es richtig oder falsch mache. Da die App nun für mich nicht mehr kostenlos ist: Für 79,90€ im Monat kann man durchaus bessere Apps oder sogar Studios finden. Auch jetzt Orthopäden abzuklappern, die das verschreiben, ist wirklich zu viel Aufwand. Werde es nicht mehr nutzen.",1_2_soph_3,
1093858117,Super nützliche Unterstützung meiner Physio,5,2019-03-22T07:21:34Z,False,"Die App macht es mir leicht meine  Übungen richtig und regelmäßig auszuführen! Und es motiviert mich, zu sehen wie ich Fortschritte mache. Empfehlenswert!",bionicluuksta,
1093858117,Funktioniert topp,5,2019-08-31T12:54:00Z,False,"Schmerzen sind weg, einfach gelöst, App ist easy das Geld wert. Bin ein Fan, Danke",Dirk_Wendt73,
1093858117,Wieso nur im Hochformat?!,4,2020-05-05T13:17:57Z,False,"Ich habe kürzlich begonnen die App zu nutzen. Die Übungen finde ich gut, wenn auch etwas arg zaghaft. Das Programm könnte ruhig etwas härter sein für meinen Geschmack. Allerdings verstehe ich, dass man sich so besser an die verschiedenen Typen und Möglichkeiten anpassen kann. Deshalb wäre es super, wenn man etwas mehr Einfluß auf den Schwierigkeitsgrad nehmen könnte. Das schlimmste finde ich, dass man nicht in das Querformat wechseln kann. Das macht auf dem iPad mal so gar keinen Sinn! Das sollte sich auf jedem Fall ändern. Fazit: Ich werde die App definitiv weiter benutzen, allerdings nicht als Hauptprogramm sondern zusätzlich zu meiner eigentlichen Routine. Super finde ich das Infomaterial. Außerdem toll, dass alles, im Moment zumindest, kostenlos ist!!! Fünf Sterne gibt es aber trotzdem erst, wenn die App im Querformat funktioniert!",sal*,"Vielen Dank für den ausführlichen Review, sal*! In der Tat müssen wir aus medizinischer Sicht die Übungen erst einmal sachte angehen lassen. Der Schwierigkeitsgrad nimmt dann aber relativ schnell zu, selbst für recht fitte Nutzer. Das Querformat haben wir in Entwicklung, dass kommt! Freuen uns sehr über die 5 Sterne, sobald Du bereits bist uns diese zu geben. Beste Grüße vom Vivira Team. "
1093858117,Gute App,5,2021-02-24T15:57:00Z,False,"Gute Übungen, gut erklärt, hilft mir gerade wirklich sehr",Roadking2099,
1093858117,Einfach. Wirkungsvoll.,5,2018-10-07T20:38:08Z,False,"Kein Zauber, sondern einfache Übungen die bei regelmäßiger Durchführung sehr viel bewirken!  Danke.",Janek Hoffmüller,
1093858117,Mein AllZeitTrainer,5,2018-04-10T06:27:50Z,False,"Endlich ein Trainer, der immer für mich Zeit hat. Er unterstützt mich super einfach bei meinen täglichen Übungen.",Bernd|M,
1093858117,Danke!,5,2020-08-24T07:51:31Z,False,Vielen Dank für die kostenfreie Zurverfügungstellung während der COVID-19-Krise. ❤️,Fr3ddyF0x,
1093858117,Geht nicht mehr,3,2018-06-14T15:21:05Z,False,"Mein App habe ich kostenlos von meinem Orthopäden bekommen. Nach 1 Monat ist er runtergestürzt, ich komme nicht mehr rein. Was kann ich tun. Ich habe es neu installiert, es 🙅‍♀️😩",Denanek,"Hallo Denanek, vielen Dank für Deinen Hinweis! Unser Technikteam hat das Problem behoben, Dein Account sollte wieder einwandfrei funktionieren. Probiere bitte noch einmal in Dein Vivira Programm reinzukommen. Falls noch immer Probleme bestehen, sende uns gern eine Email an service@vivira.com, wir helfen Dir dann umgehend persönlich weiter. Herzliche Grüße und erfolgreiches Trainieren mit Vivira! Aus Berlin, Philip und das Vivira Team."
1093858117,Tolle App - neuerdings aber am abstürzen,3,2020-07-09T17:33:45Z,False,"Ich würde gerne 5 Sterne geben, denn die Übungen sind gut und hilfreich und dosiert. Allerdings stürzt die App nun immer mitten im Video ab und schließt sich einfach. Und das dauernd! :( Bitte beheben!",Mali Tiger,"Danke für Deinen Review, Mali Tiger. Wir haben die Abstürze der App in unseren Systemen registriert und arbeiten mit Hochdruck daran, das Problem zu beheben. Beste Grüße, das Vivira Team."
1093858117,App hängt,3,2021-03-24T09:41:25Z,False,"Ich wollte heute Übungen mit der App machen. Nach der ersten Übung hat sich die App aufgehängt, wäre schön wenn das schnell geregelt wird und ich weitermachen kann. Danke",eni141414,"Hallo eni141414, vielen Dank für das Review. Wir haben daraufhin einen Check unserer Systemplattformen durchgeführt und konnten vorerst keine Störung feststellen. Würdest Du freundlicherweise an unsere Service-E-Mail schreiben unter service@diga.vivira.com, dann können wir mit Dir nochmal eine tiefere Ursachenforschung betreiben. Beste Grüße, Dein Vivira Service Team"
1093858117,Einfach klasse👍,5,2018-03-02T10:51:04Z,True,"Vielen Dank für das Update, jetzt kann ich endlich wieder mein Training machen !!!  Es macht einfach Spaß zu trainieren. 👏 Jetzt bin ich hoffentlich bald wieder schmerzfrei 💪",Sandi4776543,"Hallo Sandi,   vielen Dank für den Hinweis. Es tut uns leid, dass es nun doch ein paar Tage gedauert hat. Seit gestern sollte das Problem aber endgültig behoben sein. Bitte lass uns gern wissen, falls Du weitere Anregungen zum Produkt hast. Wir freuen uns immer sehr, von Dir und anderen Nutzern zu hören!   Herzliche Grüße Philip und das Vivira Team"
1093858117,Echt gut,5,2019-03-23T14:05:20Z,False,"Tut mir echt gut, hab schon viele Apps probiert",Nickschi73,
1093858117,Nur 1 Probetag,2,2020-01-15T15:21:15Z,True,"An sich macht die App einen guten Eindruck und zeigt Übungen, die mir aus der Schmerzklinik bekannt sind. Auch die regelmäßige Fortschrittskontrolle gefällt mir.   Allerdings ist 1 Probetag ein Witz!!! Und nicht jeder hat Kontakt zu einem Physiotherapeuten, den er davon überzeugen muss, sich zu registrieren. Der Zweck dahinter ist klar, der Physiotherapeut soll die App kennenlernen und sie dann gerne seinen Patienten empfehlen.   Schade! Das ist ein falscher Ansatz, und zumindest mich kann Vivira  so nicht als Kundin gewinnen.  Bei Kaia werden 7 Tage Probezeit eingeräumt, ein, wie ich finde, angemessener Zeitraum um zu erkunden, ob man mit der App zurecht kommt.  P.S. Jetzt habe ich Nachricht vom Team bekommen, dass die Probezeit auf 7 Tage verlängert wurde. Tolle Reaktion, jetzt werde ich die App testen und bin gespannt!",Tigull 09,"Hallo Tigull 09, vielen Dank für die Nachricht. Da Vivira Nutzer in den letzten Wochen vermehrt darum gebeten hatten eine längere Probezeit für die Nutzung zu bekommen, haben wir die Probezeit nun auf 7 Tage erhöht. Somit soll genügend Zeit gegeben werden, Vivira auszuprobieren und kennen zu lernen. Lassen Sie uns gern jederzeit wissen, falls Sie Fragen zu Vivira oder der optimalen Nutzung unserer Programme haben. Sie erreichen uns unter service@vivira.com. Beste Grüße, Ihr Vivira Team."
1093858117,"Fachlich gut, aber Abzocke",3,2019-11-27T18:49:27Z,False,"Schon am 2.Tag hätte ich Premium nehmen müssen, das ist nicht ok. Außerdem gibt es keinen Ton für die Übungen.",chribeu,"Hallo chribeu, danke für Ihren Review. Über Ihren Arzt oder Physiotherapeuten können Sie eine verlängerte Probephase von Vivira bekommen, falls sich Ihr Arzt oder Physiotherapeut unter service@vivira.com an uns wendet. Wir hoffen, Ihnen hiermit weiterhelfen zu können. Beste Grüße, Ihr Vivira Team"
1093858117,Super App,5,2019-03-21T15:02:11Z,False,Toll für Menschen mit Rückenschmerzen. Unbedingt zu empfehlen!,MikePeter,
1093858117,Eigentlich super,2,2020-05-24T16:15:28Z,False,Aber seit dem letzten Update stürzt die App immer nach einer halben Minute ab.,Selena Lowell,
1093858117,Etwas teuer ...,3,2019-03-07T08:05:16Z,False,"Die Probeübungen sind wirklich gut, aber das Abo ist mir einfach zu teuer!",drmablo,
1093858117,IST OK,3,2019-02-23T05:36:46Z,False,Mal schnell für zwischendurch,Lee...r,"Hallo Lee...r, vielen Dank für Deine Nachricht!  Wir möchten Dich auf jeden Fall optimal unterstützen. Daher ist es uns wichtig zu verstehen, wie wir noch besser für Dich da sein können.  Würdest Du uns eine Nachricht unter support@vivira.com schreiben? So können wir direkt auf Deine Verbesserungsideen eingehen.  Viele Grüße, das Vivira Team in Berlin"
1093858117,was soll man da an sterne vergeben,3,2019-07-27T08:35:25Z,False,grundsätzlich eine solide app und  mit sicherheit  als ergänzung zur bestehen therapie oder als gesundheitsvorsorge gut.   dafür gäbe es 5sterne  nun das negative  die kosten für ottonormal nicht akzeptabel  selbst für mich ungemein hoch zumal man im günstigsten fall jährlich 100 euro zahlen muss.   das ist der grund warum diese app nich auf meinem smartphone bleiben kann.   schade,weblica,
1093858117,Datensammler,1,2020-01-01T10:11:54Z,False,.... außerdem nutzen wir Ihre Daten für die Forschung.  In den Datenschutzbestimmungen gelesen und App gelöscht.,thomasgotschi,"Hallo thomasgotschi, danke für die Nachricht. Es ist uns sehr wichtig klar zu stellen, dass wir Daten an Forschungseinrichtungen nur weitergeben, wenn Sie als Nutzer uns dazu Ihre explizite und spezielle Einwilligung erteilt haben. Und selbst dann nur anonymisiert und aggregiert. Niemals so, dass der Rückschluss auf Ihre Person möglich wäre. Wenn wir nicht mit einer speziellen Anfrage zur Unterstützung der Forschung auf Sie zukommen, stellt sich auch die Frage der Nutzung der Daten für die Forschung nicht. Ich bitte Sie, dass wir kurz per E-Mail oder Telefon zu dieser Frage korrespondieren, so dass es keine Missverständnisse gibt. In zukünftigen Versionen der Datenschutzerklärung werden wir diesen Zusammenhang klarer zum Ausdruck bringen. Danke also nochmals für das Feedback. Würden Sie mir freundlicherweise kurz unter support@vivira.com schreiben, so dass wir Kontakt haben können? Mit freundlichen Grüßen, Philip Heimann, Co-Founder & Geschäftsführer, Vivira Health Lab GmbH"
1093858117,Great solution for home exercises!,5,2020-04-17T08:48:45Z,False,Finally good physiotherapy at home during the Corona-time! I’ve got some issues with my back and this app helps me to keep it fine and to relax my muscles right way.,Hikari Nakano,
1093858117,Ahja,1,2020-05-24T11:32:58Z,False,Nur mit Konto nutzbar. Erfährt man auch erst nach Beantwortung diverser Fragen.,Krone89,"Danke für Deinen Review, Krone89. Vivira ist als digitale Gesundheitsanwendung rechtlich dazu verpflichtet, Nutzer über sicherheitsrelevante Produktinformationen und -updates zu informieren. Dies ist in der DiGA-Verordnung des Digitale Versorgung Gesetz (DVG) geregelt. Falls Du Fragen dazu hast, möchten wir Dir gern weiterhelfen, bitte sende diese an: service@vivira.com. Wir bitten entsprechend um Dein Verständnis. Beste Grüße, das Vivira Team."
1093858117,Für Rentner geeignet,2,2018-07-24T17:14:37Z,False,Für Sportler nicht,ladida1820,"Hallo Ladida1820, vielen Dank für Ihre Nachricht. Wir möchten gern verstehen, mit welchen Inhalten wir Sie am besten unterstützen können. Vivira wird auch von vielen Sportlern genutzt, die mit orthopädischen Problemen zu kämpfen haben. Unsere Programme starten immer recht einfach, es gibt dann Tag für Tag Progressionen, falls die Ausführung der Übungen dies zulässt. Sie können uns gern eine Nachricht an support@vivira.com schreiben. Eine unserer Physiotherapeutinnen wird Ihnen dann gern Fragen zum Training mit Vivira beantworten. Wir möchten Sie optimal unterstützen. Beste Grüße, das Vivira Team in Berlin"
1093858117,Great exercises to get and stay fit,5,2018-08-01T07:45:55Z,False,I started this year with severe back pain due to a herniated spinal disc. A combination of physiotherapy and the Vivira Back program helped me alleviate the pain. Now I‘m using the app for preventive exercises. So far a great success!,JoggaF,
1093858117,Good exercises,5,2018-07-02T12:41:26Z,True,Good and easy exercises to follow up.,IrielAloni,"Hi Iriel, thanks for your note. I know it's been a while since you wrote this review. You may have noticed that in the mean time, Vivira covers the entire body, including upper and lower extremities, and the back. Does this address your concerns of last year? Give it a try and tell us what you think! Best regards, Philip and the Vivira Team"
1093858117,A pity...,1,2019-07-13T17:16:02Z,False,"Since the latest update (2.18) it seems impossible to use the free version and the free trial of the premium version has disappeared. This is not updated in the description, that still promises a free version!",bimbacia,"Hi bimbacia, thank you for the review. After offering extensive free usage of Vivira exercises since the product came to market, we had to more tightly limit the number of exercises that could be done for free. Please note that there still is a free version of Vivira, consisting mainly of your monthly movement test and weekly wellbeing journals. But yes, continuing your training with a personalized exercise progression now requires users to pay after a few exercises. Thank you for understanding. Sincerely yours, the Vivira Team."
1093858117,TOP!!,5,2018-09-01T20:23:05Z,False,"Danke Vivira, genau was ich brauche!",Katharina71,
1093858117,Hilfreich,5,2017-05-04T12:13:17Z,False,Hilft auf jeden Fall am Ball zu bleiben. Schmerzen am Knie gehen bei mir sukzessive zurück,H. Wolff,
1093858117,Sehr geholfen,5,2017-07-11T13:27:16Z,False,Ich habe meine Rückenschmerzen nach 3 Wochen endlich in den Griff bekommen,nic-007,
1093858117,Einfach & Gut,5,2017-05-01T10:36:54Z,False,Endlich mal eine ehrliche App die mir einfach hilft meinen Rücken langsam aber sicher wieder fit zu machen. Ich muss kein Fitness-Guru werden und auch nicht perfekt aussehen - einfach nur meine Übungen machen und meinen Fortschritt verfolgen. So darf das sein. Danke :),Jamaramji,
1093858117,Sehr zufrieden,5,2017-05-04T12:12:23Z,False,Die App hat mir sehr geholfen. Die Übungen sind gut erklärt und die App lässt sich intuitiv bedienen. Vielen Dank!,Nikola M. 81,
1093858117,Ist genau wonach ich gesucht habe,5,2017-08-08T10:18:26Z,False,Ist genau wonach ich gesucht habe. Werde es auch meinen Eltern empfehlen.,Murmeli-Fan,
1093858117,"Super einfach, super effektiv",5,2017-05-04T20:48:08Z,False,"Sehr einfach verständliche, effektive App mit gute erklärten Übungen, für die man wirklich täglich Zeit findet und somit schnelle Erfolgserlebnisse erzielt!",e-kramer,
1093858117,Simpel und super!,5,2017-05-05T11:34:59Z,False,"Einfach zu bedienende App, die auch gut aussieht. Mir gefällt auch, dass die Videos mit ""normalen"" Menschen gedreht sind. So muss man sich nicht die ganze Zeit den perfekten Körper eines Models anschauen.",forchettina,
1093858117,Klasse,5,2017-07-29T12:21:10Z,False,Vivira hilft mir nach meinen beiden Knie Tep und der Op am Spinalkanal zu Hause auch nach der Reha weiter Übungen zu machen. Dankeschön ❣️💁🏻,schwabu62,
1093858117,Endlich!,5,2017-05-09T13:43:43Z,False,Reha-App mit einfachen und gut strukturierten Übungen! TOP,D-LVN,
1093858117,Very helpful,5,2017-05-02T20:48:20Z,False,"Does what it says - helped me reduce shoulder pain, with very similar exercises to ones I used to do with my physiotherapist. Exercises are well explained, and nothing pushes you to push your boundaries. We'll done.",Sam384893,
1093858117,Great App,5,2017-05-04T16:08:13Z,False,Works very well with constant updates. Helps me perfectly!,Eugen Pirogoff,
1093858117,Easy to use - very helpful,5,2017-05-04T19:51:41Z,False,The App helped a lot with overcoming my backpain. Well done!,Bear2317,
1093858117,Nur 1 Tag zum Testen,3,2019-08-27T05:51:20Z,False,"Die App sieht gut aus, die Übungen werden gut erklärt. Gratis Test war 1 Tag. Am nächsten Tag kam gleich die Aufforderung ein Abo abzuschließen. Sorry, 1 Tag ist einfach zu wenig. Dann gleich zwischen 50-100 € verlangen, je nach Laufzeit des Abos,, finde ich zuviel Geld. Warum nicht eine kürzere, günstige Einstiegsoption? Da kann man wirklich sehen, ob App und Übungen so gut gefallen, dass man sich länger binden möchte. Daher nur 3 Sterne für den ersten Eindruck.",Ek_14050CB,"Hallo Ek_14050CB, danke für Ihren Review. Über Ihren Arzt oder Physiotherapeuten können Sie eine verlängerte Probephase von Vivira bekommen, falls sich Ihr Arzt oder Physiotherapeut unter service@vivira.com an uns wendet. Wir hoffen, Ihnen hiermit weiterhelfen zu können. Beste Grüße, Ihr Vivira Team"
1523016446,Endlich Hilfe - tolle App,4,2021-02-28T09:44:51Z,False,"Nach drei Jahrzehnten der Schlaflosigkeit,  langer Medikamenteneinahme und vieler Versuche , mein Problem los zu werden, habe ich durch die App den Mut gehabt, mich der Schlafrestriktion zu stellen. Es ist der einzig richtige Weg, seine Schlaflosigkeit los zu werden. Jedoch benötigt man viel Disziplin und die psychische Belastung ist sehr hoch, da man aus seinen alten Mustern heraus muss und sich einer Reduzierung der Bettliegezeit stellen muss. Was ich bemängele ist, dass man das Schlaffenster nicht verändern/verkürzen kann. Z.B sind Minimum 6 Stunden vorgegeben. Manchmal muss man aber auf 5Std gehen oder wenn man die Bettliegezeit um 15 min verlängern darf (bei guter Schlafeffizienz) kann man nicht wieder verkürzen, wenn es aufgrund schlechter Schlafeffizienz nötig wäre. Deshalb einen Stern Abzug",Despesch3,"Vielen Dank für Ihre Rückmeldung! Es freut uns sehr zu hören, dass Sie sich der Herausforderung der Schlafrestriktion stellen und wir wünschen Ihnen weiterhin viel Erfolg und Durchhaltevermögen dabei. Vor wenigen Tagen haben wir die Bedingungen zum Schlaffenster angepasst, um die Effektivität der Therapie zu erhöhen, aber die Durchführung auch ein wenig für unsere Nutzer:innen zu erleichtern. Diesen zufolge ist eine erneute Verkürzung des Schlaffensters bei einer schlechteren Schlafeffizienz möglich, wie von Ihnen gewünscht. Das Schlaffenster ist auch zu jeder Zeit mindestens 6 Stunden lang, um einer zu hohen Belastung entgegenzuwirken. Bei weiteren Fragen melden Sie sich gerne unter support@mementor.de !"
1523016446,"Tolle Schlaf App, auf Rezept oder Techniker",5,2021-01-08T19:02:22Z,False,"Um eines vorab klar zu stellen, die App kann nicht einfach runter geladen und genutzt werden. Sie muss auf Rezept verschrieben werden - alternativ ist ein Zugang über die Techniker Krankenkasse möglich da hier eine Kooperation besteht.  In dieser App erfahrt hier viel hilfreiches über das Thema Schlaf und Möglichkeiten diesen zu verbessern. Mit einem Schlaftagebuch kann man sich einen Eindruck über die eigene Schlafqualität verschaffen. Unterstützt wird das technisch derzeit (nur) mit Fitbit-Trackern. Albert, ein animierte Comic Figur, führt in verschiedenen Einheiten durch das Schlaftraining. Sehr gut gemacht, hilfreich und definitiv eine bessere Alternative als zu sonstigen Hilfsmitteln zu greifen. Mir hat es geholfen.",mrmoon74,"Vielen Dank für Ihr Feedback! Es freut uns sehr zu hören, dass Sie sich für die Schlaftherapie mit somnio entschieden hatten und es eine gute Entscheidung war. Wir wünschen weiterhin guten Schlaf!"
1523016446,Sehr gute Hilfe im Alltag,4,2021-01-26T21:11:11Z,False,"Über meine Krankenkasse habe ich die Empfehlung bekommen. Mit dem Coach Albert (KI) hat die Führung durch das Programm super funktioniert. Es ist ein gut strukturierter Aufbau mit vielen Erklärungen. Leider kann man keine Fragen im Programm selber loswerden, wenn die Antwortmöglichkeiten einem nicht ganz passend erscheinen. Meine Schlafprobleme (über 6 Monate) waren schon nach 4 Wochen jedenfalls wesentlich weniger! Somit ist das Training eine wirklich gute Hilfe! Und das obwohl ich anfangs wegen Albert etwas skeptisch war!",Schuschnele,Vielen Dank für Ihr Feedback! Wir freuen uns mit Ihnen über Ihren Trainingserfolg und wünschen Ihnen alles Gute bei Ihrer weiteren Reise zu gutem Schlaf und gesteigertem Wohlbefinden. Fragen zum Training können Sie jederzeit auch an support@mementor.de richten. 
1523016446,Professioneller virtueller Schlafcoach,5,2021-01-06T16:17:07Z,False,"Durch somnio konnte ich erstmals verstehen, wie meine Schlafprobleme entstehen. Der virtuelle Schlafcoach Albert hat mir viel wichtiges Wissen und Tipps für die Praxis vermittelt, die ich direkt anwenden konnte. Durch das Schlaftagebuch, das neue Wissen und die Bettezeitverkürzung konnte ich meine Schlafeffizienz steigern und ich fühle mich tagsüber deutlich vitaler als vor dem Programm. Ich kann somnio wärmstens weiterempfehlen, der Prozess der Verschreibung durch einen Arzt lohnt sich meiner Meinung nach.",larasiukos,"Vielen Dank für Ihr ausführliches Feedback! Wir freuen uns sehr zu hören, dass die Funktionen der App für Sie eine Unterstützung waren, und hoffen, dass Sie weiterhin gut schlafen!"
1523016446,Ich kann endlich wieder schlafen!!!!,5,2020-11-15T20:41:00Z,False,"Mit Somnio habe ich es endlich geschafft, meinen Schlaf zurückzubekommen. Ich hatte jahrelang schlimme Schlafprobleme, vor allem beim Einschlafen und habe schon viele Apps probiert. Nichts hat bei mir angeschlagen, bis ich Somnio empfohlen bekommen habe. Die App ist super strukturiert, der virtuelle Schlafcoach geht individuell auf alle Probleme ein und das Problem wird bei den Wurzeln gepackt und so dauerhaft behoben. Ich kann diese App wirklich nur weiterempfehlen!!",mäuschen72,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass Sie Erfolg beim Training mit somnio hatten und wieder gut schlafen können. Alles Gute!"
1523016446,Sehr hilfreich,5,2021-02-27T17:47:09Z,False,"Laboriere schon lange an Schlafstörungen und habe nun nochmal mehr Verständnis und einen für mich guten Ansatz gefunden. Genau genommen habe ich vorher etwas falsch gemacht und nun mit Hilfe von Alberts KI dieses Thema ins Gegenteil gedreht. Der Effekt hat sich eingestellt. Zwar noch keine völlige Besserung, aber das war nach Jahren mit schlechtem Schlaf nicht sofort zu erwarten. Aber immerhin eine spürbare Verbesserung, die auch nachhaltig ist.",waldwärts,"Vielen Dank für Ihre Rückmeldung! Wir freuen uns mit Ihnen darüber, dass Sie einen für Sie passenden Ansatz zum Umgang mit den Schlafstörungen gefunden haben! Für Ihren weiteren Weg zu gutem Schlaf wünschen wir Ihnen weiterhin viel Erfolg und alles Gute."
1523016446,Sehr gut App zur Verbesserung des Schlafes,5,2021-01-23T17:36:17Z,False,"Ich war positiv überrascht, dass ich über meine Krankenkasse (TK) diese App nutzen konnte. Ich wurde sehr gut durch das gesamte Programm leitet. Sogar den Abschluss habe ich geschafft. Durch die App hat sich mein Schlaf nachhaltig verbessert und ich verstehe jetzt vieles in Bezug auf meinen Schlaf viel besser. Insgesamt eine sehr gelungene App!",RogerPodstatny,"Vielen Dank für Ihr Feedback! Es ist uns eine Freude, dass somnio Ihnen bei der langfristigen Verbesserung Ihres Schlafes eine Hilfe sein konnte. Alles Gute!"
1523016446,Sehr interessante und hilfreiche app!,4,2021-01-14T21:03:06Z,False,Ich habe das ganze Schlaftraining durchgeführt. Es wurden Tipps mitgeteilt die mir weitergeholfen haben besser einzuschlafen und durch zu schlafen. Einige Punkte konnte ich umsetzen und besonders gut fand ich die Entspannung. Die mache ich heute noch jeden Tag. Kurz und knapp gehalten aber effektiv und schnell mal zwischendurch gemacht. Auch wenn ich nachts nicht schlafen kann höre ich sie mir an. Eine zweite Variante dazu wäre sehr schön!,timea62,"Vielen Dank für Ihr Feedback! Wir freuen uns sehr zu hören, dass die App und insbesondere die Entspannungsübung für Sie hilfreich war und wünschen Ihnen alles Gute und einen guten, erholsamen Schlaf."
1523016446,Die App hat mir sehr geholfen!,5,2021-01-11T23:39:08Z,False,"Habe es mit Somnio und dem integrierten Sprachcoach Albert endlich geschafft, die Ursachen für meine Schlafprobleme zu finden und zu beheben. Seitdem haben sich meine Probleme beim Durchschlafen deutlich gebessert! Kann die App nur jedem empfehlen!",David_Smurgolgo,"Vielen Dank für Ihr Feedback! Es liegt uns am Herzen, dass unsere Nutzer:innen nicht nur Symptome, sondern Ursachen der Schlafprobleme erkennen und bearbeiten können. Deshalb freuen wir uns sehr über Ihre Rückmeldung und wünschen Ihnen alles Gute!"
1523016446,Super App!,5,2020-11-13T00:25:56Z,False,"Habe neulich über die App gelesen und habe sie wegen meiner ständigen Schlafprobleme direkt mal ausprobiert. Und ich muss sagen: ich bin begeistert! Hätte nicht erwartet, dass das Programm wirklich so gut hilft. Würde es immer weiterempfehlen",VergessenXX,"Vielen Dank für Ihr Feedback! Es freut uns sehr, dass die App Ihre Erwartungen übertroffen hat und für Sie empfehlenswert ist. Wir wünschen Ihnen alles Gute und einen guten, erholsamen Schlaf."
